Name_lang,Description_lang,Map[0],Map[1],ID,JournalInstanceID,DungeonEncounterID,OrderIndex,FirstSectionID,UiMapID,MapDisplayConditionID,Flags,DifficultyMask
Chargath der Schuppenschrecken,"Der Titel dieses Drachenjägerveterans wurde vor ewigen Zeiten als Zeichen legendären Ranges verliehen. Während die Jäger der Qalashi unter seinem Befehl ausgebildet werden, schmiedet er Pläne für ihren nächsten Angriff. Er kann es kaum erwarten, sein strategisches Geschick unter Beweis zu stellen.",0.431904,0.665655,2490,1199,2613,1,26041,2080,0,0,-1
Kurog Grimmtotem,"Als einst hochgeschätzter Schüler von Magatha Grimmtotem bereitet sich dieser Meister der Urelemente nun darauf vor, seine verheerendsten Schöpfungen freizulassen. Wenn Kurog nicht aufgehalten wird, werden seine Entitäten aus Sturm, Feuer, Eis und Erde Zerstörung über ganz Azeroth bringen.",0.514056,0.509036,2491,1200,2605,6,25032,2124,0,0,-1
Leymor,"Leymor wurde aus einem kleinen Setzling gezogen, den Malygos in einem Teich aus Leyenergie gefunden hat. Einst war Leymor nur ein kleiner Spross in Sindragosas Garten, ist jedoch im Verlauf der Jahrtausende wie ein Grashalm in die Höhe geschossen. Sich selbst überlassen würde der Riese im Lauf der Zeit sicherlich die Gesamtheit des Azurblauen Gewölbes überwuchern.",0.372573,0.540048,2492,1203,2582,1,25092,2073,0,0,-1
Bruthüterin Diurna,Bruthüterin Diurna ist die grimmige Wächterin des Gelegebaus der Primalisten. Sie widmet ihre beträchtliche Kraft dem Schutz der Ungeschlüpften und trachtet nach Rache für ihren schweren Verlust.,0.51004,0.521084,2493,1200,2614,7,25115,2126,0,0,-1
Magmahauer,"Die Djaradin haben während der Plünderung Neltharus' zahlreiche Geheimnisse Neltharions entdeckt. Ein missglückter experimenteller Trank hat Magmahauer erschaffen, ein Behemoth eines Mammuts, versessen auf schiere Zerstörung.",0.668554,0.636325,2494,1199,2610,3,25160,2080,0,0,-1
Kraas,"Die Lish-Llrath-Arena oder auch Krallenwurfarena ist dieser Tage buchstäblich zum Vogelnest verkommen. Kraas hat sich mitten in der Arena niedergelassen und überhaupt nicht vor, sie bald wieder zu verlassen. Mal sehen, ob wir sie dazu bringen können, mit uns Ball zu spielen... und dann zu verschwinden.",0.467871,0.369478,2495,1201,2564,3,25203,2098,0,0,-1
Der wütende Gewittersturm,"Gewaltige Sturmgewitter verwüsten die Ebenen von Ohn'ahra. Balakars Sturmwirker haben den Zorn des Gewitters zu einem Avatar des Sturms verdichtet. Der wütende Gewittersturm gewinnt weiter an Kraft, um nicht nur das Schlachtfeld zu verheeren, sondern die gesamten Dracheninseln. Wenn niemand ihm Einhalt gebietet, wird das Chaos der Primalisten über die Ebenen herrschen.",0.534349,0.770408,2497,1198,2636,2,25217,2093,0,0,-1
Granyth,"Der Schatten von Granyths sucht die Ebenen von Ohn'ahra als ein Omen für Tod und Zerstörung heim. Während die Kämpfe zwischen den Zentaurenklans auf den Ebenen toben, weiß er, dass es an der Zeit ist, seine uralten Feinde ein für alle Mal zu vernichten. Schon bald wird er auf dem Schlachtfeld landen und die Ballisten des Klans Shikaar werden bereit sein.",0.721423,0.512755,2498,1198,2637,1,25222,2093,0,0,-1
Raszageth die Sturmfresserin,"Raszageth ist fest davon überzeugt, dass das Drachenvolk so wild und frei sein sollte wie die Stürme selbst. Sollte es ihr gelingen, ihre Mitinkarnationen aus ihrem uralten Gefängnis zu befreien, werden Raszageth und ihr Volk die Aspekte stürzen und den Einflusses der Titanen bis auf die kleinste Spur von der Welt tilgen.",0.556225,0.608434,2499,1200,2607,8,25240,2125,0,0,-1
Terros,"Die Primalisten haben versucht, Terros, eine unerbittliche Kreatur der Zerstörung, aus der Elementarebene zu ziehen. Doch ihr Ritual wurde unterbrochen. Gefangen zwischen zwei Welten versucht diese gewaltige Schreckensgestalt jetzt, sich zu befreien und alles auszulöschen, was sich ihm in den Weg stellt.",0.216867,0.759037,2500,1200,2639,2,25250,2122,0,0,-1
Kriegsfürstin Sargha,"Als Anführerin der Qalashidjaradin war Kriegsfürstin Sargha auf der Suche nach allem, was die Macht ihres Klans erhöhen und ihr dabei helfen würde, ihre drakonischen Gegner auszuschalten. In dem Hort im Herzen von Neltharus mag sie genau das gefunden haben, was die Djaradin benötigen.",0.521709,0.869335,2501,1199,2611,4,25258,2080,0,0,-1
"Dathea, die Aufgestiegene","Die von ihrer Niederlage in den Wahnsinn getriebene Dathea schließt einen Handel mit Raszageth, um noch größere Macht zu erlangen. Dathea ist durchdrungen von einem Teil der Kraft der Inkarnation und verschafft sich Kontrolle über den Wind selbst, um seine Wildheit zu entfesseln und ihre Feinde zu zerreißen.",0.560241,0.51506,2502,1200,2635,5,25290,2121,0,0,-1
Kyrakka und Erkhart Sturmader,"Kyrakka und Erkhart durchstreifen den Himmel über den Rubinlebensbecken und koordinieren die Angriffe auf den Schrein unter ihnen, während sie gleichzeitig alle Drachen ausschalten, die sich einzumischen versuchen. Wenn sie nicht gestoppt werden, brennen sie die Lebensbecken nieder und blasen deren Asche mit einem reinigenden Elementarsturm fort.",0.207524,0.181432,2503,1202,2623,3,25361,2094,0,0,-1
Hüter Irideus,"Lange Zeit erfüllte Hüter Irideus seine von Hüter Tyr auferlegte Aufgabe, die Hallen der Infusion zu beschützen und aufrechtzuerhalten, makellos... bis jetzt. Bei einem überraschenden Angriff der Primalisten wurde er von ihren Elementarmächten überwältigt. Ein solcher Fehler wird ihm kein zweites Mal passieren.",0.616465,0.353414,2504,1204,2615,1,25383,2082,0,0,-1
Azurklinge,"Als das Gewölbe versiegelt wurde, lehnte Azurklinge es ab zu gehen. Sie hat sich verpflichtet, es zu schützen, und die Pflicht über ihre eigene Sicherheit gestellt. Als die blauen Drachen nicht zurückgekehrt sind, hat die bittere Enttäuschung sie letztendlich in den Wahnsinn getrieben. Sie hat ihr eigenes Leben mit der Magie verlängert, die sie zu beschützen geschworen hatte, und beansprucht nun die Herrschaft über den gesamten blauen Drachenschwarm, der zurückgelassen wurde.",0.760355,0.552791,2505,1203,2585,2,25405,2075,0,0,-1
"Basrikron, der Schieferflügel","Basrikron ist deutlich schwerer als seine Artgenossen und zieht daher das Leben auf dem Boden dem Gleiten durch die Lüfte vor. Basrikron kontrolliert seine Umgebung so umfassend, dass er sein Geschick perfektionieren konnte. Er spricht, und der Boden gehorcht, sodass er alle Macht der Erde auf diejenigen ausüben kann, die töricht genug sind, ihm in die Quere zu kommen.",0.5,0.5,2506,1205,2640,1,25422,0,0,0,-1
Schlingender Goliath,"Tief in den der Höhlen der Hallen der Infusion lauert der schlingende Goliath. Gemeinsam mit seinen zahlreichen Generationen von Flunkern labt der Goliath sich am unberührten Wasser des Urquells. Von einem unstillbaren Hunger getrieben, verschlingt er im Handumdrehen jegliche Kreatur, die sich zu nah heranwagt.",0.540161,0.85743,2507,1204,2616,2,25460,2083,0,0,-1
Umbrelskul,"Vor Jahrtausenden hat Umbrelskul sich unwissentlich mit roher arkaner Macht eingelassen. Durchsetzt von kristallinem Wuchs wurde er zum Azurblauen Gewölbe gebracht, wo nach einem Heilmittel gesucht werden sollte. Unglücklicherweise wurde das Gewölbe versiegelt, bevor die Forschung abgeschlossen war, wodurch Umbrelskul in Stasis weiterschlief... bis jetzt.",0.523058,0.525485,2508,1203,2584,4,25483,2077,0,0,-1
Vexamus,"Als einer der angesehensten Professoren der Akademie lässt Maxdormu seinen Geschichtsunterricht mithilfe seiner Kräfte als Bronzedrache lebendig werden.

Das sorgt zwar für eine lehrreiche und unterhaltsame Erfahrung, kann aber auch schiefgehen. Professor Maxdormus liebster Unterrichtsinhalt ist Vexamus, aber wenn seine Schüler irgendein historisches Detail nicht kennen, weist er sie rüde zurecht.",0.303577,0.35743,2509,1201,2562,1,25504,2097,0,0,-1
Khajin die Unbeugsame,"Der Hass auf Hüter Tyr erfüllt Khajin die Unbeugsame für seine Manipulation des uralten Lebensquells unterhalb von Tyrhold. Das einst durch die ewige Essenz von Azeroth erfüllte Wasser ist mit Ordnungsmagie verunreinigt. Khajin möchte die Welt von diesem bösartigen Erbe der Titanen befreien... koste es, was es wolle.",0.311245,0.817269,2510,1204,2617,3,25518,2083,0,0,-1
Urtümlicher Tsunami,"Einflößerin Sariya ist fest entschlossen, die Welt in ihren einstigen Zustand zurückzuversetzen: ein Land der ursprünglichen Elementare und unbegrenzten Macht. Mit all ihrem Willen und voller List rief sie den urtümlicher Tsunami hervor, einen Elementar, der selbst Hüter Tyrs Gebilde vernichten und dem Wasser des Urquells seinen ursprünglichen Zustand zurückbringen könnte.",0.429049,0.475904,2511,1204,2618,4,25525,2083,0,0,-1
Überwuchertes Urtum,"Professorin Mystakria und Professor Ichistrasz haben ein wenig zu viel Magie eingesetzt, um ihre Kräuterkundelabore herzurichten. Jetzt haben sie ein großes, blättriges Problem in Form eines überwucherten Urtums, das droht, all ihre harte Arbeit zunichtezumachen.",0.563283,0.417671,2512,1201,2563,2,25532,2097,0,0,-1
Echo von Doragosa,"Direktorin Doragosa hat bei der Akademie von Algeth'ar wirklich an alles gedacht. Dazu gehört auch ein komplexes Simulakrum ihrer selbst, das sich um die tägliche Aufgaben und die Aufrechterhaltung des Lehrbetriebs kümmerte, während die Inseln schliefen. Jetzt ist die Akademie wieder geöffnet und sie kann es vielleicht nutzen, um sich einen Überblick über all die neuen Schüler zu verschaffen. Das Simulakrum hat sich mit der Zeit wirklich bewährt und ist der einzige Zauber, der nach wie vor voll und ganz wirkt. Extrem stabil und hilfreich. Oder?",0.617684,0.606205,2514,1201,2565,5,25653,2099,0,0,-1
"Strunraan, Elend des Himmels","Strunraan ist dafür bekannt, dass allein sein Anwesenheit die Himmel zum Weinen bringt. Sein Sturmgewitter elektrifiziert die Luft und bringt Verwüstung über das Land. Angezogen von der Kraft des Windes bedroht Strunraan jetzt nun das Land und die Bewohner der Ebenen von Ohn'ahra.",0.5,0.5,2515,1205,2651,0,25670,0,0,0,-1
"Bazual, die gefürchtete Flamme","Bazuals besondere Verbindung zur Ebene des Feuers ermöglicht es ihm, Kraft aus den Feuerlanden zu ziehen. Mithilfe der Streitkräfte der Primalisten errichtet Bazual im Azurblauen Gebirge mehr und mehr Portale, die in die Feuerlande führen.",0.5,0.5,2517,1205,2653,1,25864,0,0,0,-1
"Liskanoth, Schrecken der Zukunft","Erfüllt mit gewaltiger Eismacht, überwacht Liskanoth das von den Primalisten eroberte Land. Ein jeder fröstelt in ihrer Gegenwart. Und wenn niemand ihren Feldzug aufhält, wird Liskanoth alle vernichten, die es wagen, Thaldraszus zu betreten.",0.5,0.5,2518,1205,2652,1,25884,0,0,0,-1
Fyrakk der Lodernde,"Strotzend vor der Macht der Schattenflamme und mit der legendären Axt Fyr'alath, dem Traumreißer, in der Hand bereitet Fyrakk sich darauf vor, die Energien von Amirdrassil selbst zu verschlingen.",0.566395,0.53252,2519,1207,2677,9,26130,2238,0,0,-1
Schuppenkommandant Sarkareth,"Der Anführer der Splitterflammen, Schuppenkommandant Sarkareth, verließ die anderen Dracthyr, um eine neue Zukunft zu schmieden. Seither hat er seine Truppen nach Aberrus geführt, um das Vermächtnis um jeden Preis zu beanspruchen, das seiner Meinung nach rechtmäßig seiner Art gebührt.",0.490115,0.712519,2520,1208,2685,9,26136,2170,0,0,-1
Chronikar,"Chronikar verbrachte ihr gesamtes Leben im Dienst des ewigen Drachenschwarm und stieg in den Rängen auf, bis sie sich den Titel einer Kommandantin verdiente. Sogar unter den radikalen Mitgliedern der Ewigen ist ihr Fanatismus unerreicht. Als verehrte Nachhut bringt sie all jene gnadenlos zur Strecke, die sich ihrer Ordnung entgegenstellen.",0.576923,0.661243,2521,1209,2666,1,26415,2190,0,0,-1
"Kazzara, die Höllengeschmiedete","Obwohl Neltharion die Elementiumpanzerung erst bedeutend später verwendete, experimentierte er in der Frühzeit von Aberrus mit ihr. Aus der Verschmelzung von Elementium und Schattenflamme entstand Kazzara, die als zu instabil erachtet wurde, um sie freizulassen. Die qualvollen Schmerzen ihrer Elementiumpanzerung haben sie in den Wahnsinn getrieben, und sie dient nun als Wächterin des Schmelztiegels der Schatten.",0.51318,0.722404,2522,1208,2688,1,26173,2166,0,0,-1
Echo von Neltharion,"Neltharions Sanktum, das in den Tiefen des Schmelztiegels der Schatten verborgen liegt, war für den Erdwächter ein Ort der Zuflucht und Forschung. Manche behaupten, Schatten seiner machtvollen Präsenz spukten dort noch immer herum und würden über die Zukunft des schwarzen Drachenschwarms sowie die nötigen Maßnahmen sinnieren, um dessen Erfolg sicherzustellen.",0.508237,0.285008,2523,1208,2684,8,26188,2169,0,0,-1
Angriff der Zaqali,"Unter der Führung des Kriegsfürsten Kagni hat die Kriegsmeute der Zaqali einen Generalangriff auf den Schmelztiegel der Schatten gestartet, um ihren verschollenen Ältesten Rashok zu finden. Der schonungslose und brutale Kagni ist bereit, jede nötige Taktik einzusetzen, um zu gewinnen.",0.425865,0.354201,2524,1208,2682,4,26205,2168,0,0,-1
Ältester Rashok,"Der Älteste der Zaqali, Rashok, war seit Jahrtausenden im Schmelztiegel gefangen, wo ihm die rasende Flamme in seinem Inneren ausgesaugt wurde, um Neltharions finsteres Labor mit Energie zu versorgen. Die lange Zeit am Rande des Todes hat den Ältesten in den Wahnsinn getrieben. Sollte er sich befreien können, wird seine Rache die Hallen des Schmelztiegels der Schatten mit Flammen reinigen.",0.674631,0.218287,2525,1208,2680,5,26552,2166,0,0,-1
"Tyr, der ewige Hüter","Nachdem die wahre Zeitlinie nun durch Murozonds Erweckung verändert wurde, sehen sich die Helden von Azeroth vielen seltsamen Entwicklungen gegenüber. Dazu gehört, dass der Titanenhüter Tyr sich dem ewigen Drachenschwarm angeschlossen hat. Seine legendäre Treue wendet sich nun gegen sie, und die Helden von Azeroth haben keine andere Wahl als zu kämpfen. Zu siegen.",0.421104,0.461539,2526,1209,2670,5,26245,2195,0,0,-1
Magmorax,"Magmorax wurde von frühester Kindheit an von Neltharion großgezogen, und seine Treue zu ihm wird nur noch von seiner Gier übertroffen. Die Lavahydra bewacht den Weg zu den tiefstgelegenen Kammern des Schmelztiegels der Schatten, wo die Geheimnisse ihres Herrn sicher vor neugierigen Blicken sind.",0.51318,0.467875,2527,1208,2683,7,26265,2166,0,0,-1
Manifestierte Zeitwege,"Eine Manifestation der Sande der Zeit selbst. Dieses uralte Wesen ist eine stete Beobachterin, bereit für den Moment, in dem die Zeitwege in Gefahr schweben. Sie war nicht in der Lage, den ewigen Drachenschwarm aufzuhalten, als dieser sich seinen Weg in die Vergangenheit bahnte. Nun, wo ihr weitere Eindringlinge entgegenstehen, weigert sie sich, ein weiteres Mal zu versagen.",0.675542,0.585799,2528,1209,2667,2,26291,2191,0,0,-1
Die Verschmelzungskammer,"Das ewige Feuermeer brennt so heiß wie tausend Sonnen, während die Essenz der Schatten vor leibhaftiger Dunkelheit erblüht. Beide für sich sind zwar schon enorm mächtig, doch wenn man sie vereint, wogt die unkontrollierte Macht der Schattenflamme in ihnen auf und erschafft einen Strudel totaler Zerstörung.",0.443987,0.635914,2529,1208,2687,2,26304,2167,0,0,-1
Die vergessenen Experimente,"Die Entwicklung der Dracthyr bestand aus zahlreichen Durchläufen, wobei manche erfolgreicher als die anderen waren. Die ersten Versionen des Experiments erwiesen sich als viel zu instabil, um sie zu zerstören. Diese Schöpfungen wurden nun nach tausenden Jahren der Inaktivität erweckt und sind darauf aus, ihre Kräfte mit den Champions von Azeroth zu messen.",0.350083,0.230642,2530,1208,2693,3,26308,2166,0,0,-1
Die Ältesten der Zaqali,"Die mächtigen Djaradinältesten Vakan und Gholna sind Meister ihrer Elemente, Gholna der Lava und Vakan der Schattenflamme. Vakan und Gholna befinden sich in einem steten Wettstreit, wer stärker ist. Durch Verwüstung und Chaos versucht jeder der Ältesten, sein Gegenüber zu übertreffen, bis einer von ihnen schließlich den Sieg davonträgt.",0.5,0.5,2531,1205,2696,1,26364,0,0,0,-1
"Der aufmerksame Verwalter, Zskarn","Vor langer Zeit wurde Zskarn mit der Erprobung von Neltharions Experimenten betraut. Nur die stärksten bestanden und durften am Leben bleiben. Die neuesten Besucher des Schmelztiegels der Schatten haben zwar seine unerschütterliche Aufmerksamkeit erregt, seine Billigung jedoch wird weitaus schwieriger zu erlangen sein.",0.51318,0.245469,2532,1208,2689,6,26369,2166,0,0,-1
Zeitverlorenes Schlachtfeld,"Einer der vielen Kämpfe zwischen Allianz und Horde ist in die Zeitwege gesickert, und nun liegt es an den Helden von Azeroth, diese Zeitanomalie zu beenden, damit sie ihre Reise fortsetzen können. Aber zuerst müssen sie sich Grommash Höllschrei stellen, einem der mächtigsten Häuptlinge der Horde. Für die Allianz!",0.504931,0.542899,2533,1209,2672,7,26510,2197,0,4,-1
Zeitverlorenes Schlachtfeld,"Einer der vielen Kämpfe zwischen Allianz und Horde ist in die Zeitwege gesickert, und nun liegt es an den Helden von Azeroth, diese Zeitanomalie zu beenden, damit sie ihre Reise fortsetzen können. Aber zuerst müssen sie sich Anduin Lothar stellen, einem der größten Kommandanten der Allianz. Für die Horde!",0.503945,0.547337,2534,1209,2672,7,27247,2197,0,8,-1
Verseuchung von Galakrond,"Diese urzeitlichen Drachen wurden durch die nekrotischen Energien wiedererweckt, die der Leiche Galakronds entwichen. Ahnzon ist der knisternde Hunger des Sturms. Dazhak ist die alles verschlingende Gier der Flamme. Loszkeleth ist die durchdringende Auszehrung der Kälte. Und die Helden von Azeroth sehen aus wie eine köstliche Mahlzeit...",0.359961,0.35503,2535,1209,2668,3,26542,2194,0,0,-1
